EQID,"EQNAME",YYYY,MN,DD,HH,MM,SEC,LAT,LON,DEPTH,MAG,DELTA_GMT,LOC_HH,"LOC_DOW","ISO_COUNTRY","ISO_CODE",ISO_DIST,PAGER_REG,SHAKE_DEATHS,SD_FLAG,GROWTH,SHAKEMAP_UNCERT,"SHAKEMAP_GMPE",U010,U020,U030,U040,U050,U060,U070,U080,U090,U100,R010,R020,R030,R040,R050,R060,R070,R080,R090,R100,MAXMMI
197307051759,,1973,07,05,17,59,47,-26.031,27.425,33,5.1,2,19,Thu,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,951749,8706168,56590,0,0,0,0,0,0,0,891667,1434533,81783,0,0,0,0,0,0,4
197307052246,,1973,07,05,22,46,18,13.219,124.645,36.4,6.4,8,6,Fri,PHILIPPINES,PH,0.42568,3,NaN,NaN,0.018,1.0058,Regression::Youngs97_intraslab,0,0,1166928,390216,195796,0,0,0,0,0,0,217030,3893028,2288477,1297569,343061,4321,0,0,0,7
197307060927,,1973,07,06,09,27,31,-27.206,-71.017,21.2,5.6,-4,5,Fri,CHILE,CL,0.050946,4,NaN,NaN,0.0094,1.0219,Regression::BJF97,0,0,0,26063,93791,0,0,0,0,0,0,0,4,56711,12220,1980,3,0,0,0,6
197307140451,,1973,07,14,04,51,19,35.146,86.498,12.2,6.9,8,12,Sat,CHINA,CN,0,5,NaN,NaN,0.0059,1.1406,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,18215,10575,1257,455,162,25,0,8
197307141339,,1973,07,14,13,39,29,35.196,86.556,15,5.9,8,21,Sat,CHINA,CN,0,5,NaN,NaN,0.0059,1.0341,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,11001,2670,153,21,0,0,0,6
197307191625,,1973,07,19,16,25,31,-15.792,168.210,28,5.5,11,3,Fri,VANUATU,VU,0,4,NaN,NaN,0.0149,1.0019,Regression::Youngs97_intraslab,0,0,0,4393,0,0,0,0,0,0,0,3,21598,35443,9688,4601,6245,0,0,0,7
197307200219,,1973,07,20,02,19,08,-1.018,136.350,33,5.5,9,11,Fri,INDONESIA,ID,0.069169,4,NaN,NaN,0.0141,1.0014,Regression::Youngs97_intraslab,0,0,0,0,0,67533,0,0,0,0,0,11743,36856,31902,12314,6523,354,0,0,0,7
197307250608,,1973,07,25,06,08,35,-8.699,160.932,27.9,5.5,11,17,Wed,SOLOMON ISLANDS,SB,0,4,NaN,NaN,0.0042,1.0017,Regression::Youngs97_intraslab,0,0,120,10122,0,0,0,0,0,0,0,3835,67689,145017,39233,44921,27074,0,0,0,7
197307310541,,1973,07,31,05,41,04,-37.716,-73.425,28.9,5.5,-4,1,Tue,CHILE,CL,0,4,NaN,NaN,0.0094,1.0017,Regression::Youngs97_intraslab,0,0,194215,815367,52333,19872,0,0,0,0,0,1937,296278,483117,99890,27108,36196,0,0,0,7
197307311051,,1973,07,31,10,51,10,-27.009,-71.257,4.3,6.3,-4,6,Tue,CHILE,CL,0.3287,4,NaN,NaN,0.0094,NaN,Regression::BJF97,0,0,0,21334,98598,0,0,0,0,0,0,0,0,88378,14340,8429,0,0,0,0,6
197307312044,,1973,07,31,20,44,51,-8.715,161.012,13.8,6.3,11,7,Wed,SOLOMON ISLANDS,SB,0.029605,4,NaN,NaN,0.0042,1.0657,Regression::BJF97,0,0,0,7436,2807,0,0,0,0,0,0,0,0,160533,117026,50780,11037,15093,580,0,9
197308011544,,1973,08,01,15,44,28,-26.937,-71.205,22.9,5.7,-4,11,Wed,CHILE,CL,0.32457,4,NaN,NaN,0.0094,1.0017,Regression::Youngs97_intraslab,0,0,21311,98620,0,0,0,0,0,0,0,125,34213,24292,3086,8798,0,0,0,0,6
197308050049,,1973,08,05,00,49,59,-22.831,-70.242,41.1,5.5,-4,20,Sat,CHILE,CL,0,4,NaN,NaN,0.0094,1.0013,Regression::Youngs97_intraslab,0,0,66369,241987,0,0,0,0,0,0,0,1423,11669,34210,6956,1827,0,0,0,0,6
197308070341,,1973,08,07,03,41,27,-26.884,-70.935,28.5,6.1,-4,23,Mon,CHILE,CL,0.10565,4,NaN,NaN,0.0094,1.0052,Regression::Youngs97_intraslab,0,2175,18667,2652,98090,544,0,0,0,0,0,9082,40941,40795,16007,2261,9399,0,0,0,7
197308071004,,1973,08,07,10,04,26,-26.860,-71.031,22,5.9,-4,6,Tue,CHILE,CL,0.20288,4,NaN,NaN,0.0094,NaN,Regression::BJF97,0,0,0,87127,11568,0,0,0,0,0,0,0,0,52852,9812,8312,0,0,0,0,6
197308071422,,1973,08,07,14,22,48,-26.833,-70.865,22.1,6.3,-4,10,Tue,CHILE,CL,0.051047,4,NaN,NaN,0.0094,1.0095,Regression::Youngs97_intraslab,0,2175,0,21318,97085,1550,0,0,0,0,0,3286,41282,43197,14209,7680,9625,62,0,0,7
197308091044,,1973,08,09,10,44,26,43.474,146.447,43,6.0,11,21,Thu,[no sovereignty shown; use disclaimer],XX,0.17128,3,NaN,NaN,0,1.0029,Regression::Youngs97_intraslab,0,0,0,0,27213,1321,0,0,0,0,0,0,0,947,11215,4027,604,0,0,0,7
197308110715,,1973,08,11,07,15,37,32.916,104.019,6.7,6.1,8,15,Sat,CHINA,CN,0,5,NaN,NaN,0.0059,1.0504,Regression::BJF97,0,0,0,7972262,8019,0,0,0,0,0,0,0,49635,33553684,661389,17966,3758,2189,0,0,8
197308140157,,1973,08,14,01,57,02,-26.732,-70.928,34.2,5.7,-4,21,Mon,CHILE,CL,0.15635,4,NaN,NaN,0.0094,1.002,Regression::Youngs97_intraslab,0,0,0,97017,1634,0,0,0,0,0,0,812,19351,28626,8809,9225,112,0,0,0,7
197308141301,,1973,08,14,13,01,03,-26.847,26.770,33,4.6,2,15,Tue,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,186929,6219861,352295,0,0,0,0,0,0,0,1336,833333,74184,0,0,0,0,0,0,0,3
197308160358,,1973,08,16,03,58,08,23.003,101.078,6.4,6.4,8,11,Thu,CHINA,CN,0,5,1,NaN,0.0059,1.0758,Regression::BJF97,0,0,0,6177649,124699,0,0,0,0,0,0,0,0,17164355,1710736,233119,26612,51366,20219,0,9
197308180825,,1973,08,18,08,25,48,11.500,121.400,38,6.1,8,16,Sat,PHILIPPINES,PH,0.30688,3,NaN,NaN,0.018,1.0034,Regression::Youngs97_intraslab,0,107522,4620798,930194,13980,0,0,0,0,0,0,1309782,6624084,2269680,629405,18764,1506,0,0,0,7
197308212328,,1973,08,21,23,28,51,-1.956,139.306,33,5.7,9,8,Wed,INDONESIA,ID,0.073988,4,NaN,NaN,0.0141,1.0019,Regression::Youngs97_intraslab,0,0,33772,0,0,0,0,0,0,0,0,20692,239660,79051,33277,11773,4625,0,0,0,7
197308250748,,1973,08,25,07,48,08,-26.099,27.699,14,5.1,2,9,Sat,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,613104,5764275,2587509,719715,0,0,0,0,0,0,892806,1502805,74209,31563,0,0,0,0,0,5
197308271348,,1973,08,27,13,48,31,-15.979,168.220,5.4,5.7,11,0,Tue,VANUATU,VU,0,4,NaN,NaN,0.0149,1.0251,Regression::BJF97,0,0,0,8226,0,0,0,0,0,0,0,0,0,69256,21395,2711,1132,856,0,0,8
197308280950,,1973,08,28,09,50,41,18.233,-96.607,80.5,7.2,-6,3,Tue,MEXICO,MX,0,3,600,1,0.0116,1.0179,Regression::Youngs97_intraslab,0,0,22203,17520576,3986155,1551038,286064,0,0,0,0,0,178914,3022628,1717978,738458,560508,0,0,0,7
197308291506,,1973,08,29,15,06,05,-22.484,29.245,33,5.2,2,17,Wed,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,414042,566591,0,0,0,0,0,0,0,0,866996,1882815,53299,0,0,0,0,0,0,4
197309011123,,1973,09,01,11,23,54,-13.222,24.050,15.9,4.7,2,13,Sat,ZAMBIA,ZM,0,4,NaN,NaN,0.0211,NaN,Regression::AB06_ENA_BC_nosite,0,1955,0,0,0,0,0,0,0,0,726,124364,24169,9011,539,0,0,0,0,0,5
197309062013,,1973,09,06,20,13,35,-27.832,26.840,33,4.8,2,22,Thu,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,1123700,284922,80923,0,0,0,0,0,0,0,624676,146579,11233,0,0,0,0,0,0,4
197309090213,,1973,09,09,02,13,37,31.560,99.986,11.4,5.5,8,10,Sun,CHINA,CN,0,5,NaN,NaN,0.0059,1.0211,Regression::BJF97,0,0,0,774,0,0,0,0,0,0,0,0,1373,619983,58948,6156,10065,0,0,0,7
197309241041,,1973,09,24,10,41,10,9.825,126.385,26.6,5.6,8,18,Mon,PHILIPPINES,PH,0.21645,3,NaN,NaN,0.018,1.0016,Regression::Youngs97_intraslab,0,107174,633693,154509,0,0,0,0,0,0,0,690562,1808054,609984,85550,58727,6977,0,0,0,7
197309300658,,1973,09,30,06,58,29,-26.605,26.618,33,5.2,2,8,Sun,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,2509343,6653087,244297,0,0,0,0,0,0,0,761282,1309329,55533,0,0,0,0,0,0,4
197310011926,,1973,10,01,19,26,23,-26.015,27.373,33,5.1,2,21,Mon,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,982384,8739647,9637,0,0,0,0,0,0,0,903446,1420408,70048,0,0,0,0,0,0,4
197310030427,,1973,10,03,04,27,42,27.483,-112.485,15,5.5,-7,21,Tue,MEXICO,MX,0,3,NaN,NaN,0.0116,1.0219,Regression::BJF97,0,0,0,506184,7158,0,0,0,0,0,0,0,254,100776,4902,172,49,0,0,0,6
197310050545,,1973,10,05,05,45,32,-32.967,-71.887,38.6,6.5,-4,1,Fri,CHILE,CL,0.18285,4,NaN,NaN,0.0094,1.0094,Regression::Youngs97_intraslab,0,0,131825,579589,4497616,249954,506160,0,0,0,0,0,166294,519273,286958,193005,56591,0,0,0,7
197310050547,,1973,10,05,05,47,50,-33.068,-71.942,29.9,6.7,-4,1,Fri,CHILE,CL,0.18765,4,NaN,NaN,0.0094,1.0171,Regression::Youngs97_intraslab,0,0,81081,467578,4778093,126290,653089,1556,0,0,0,0,54500,518138,371232,152083,135044,2065,0,0,8
197310050707,,1973,10,05,07,07,36,-32.943,-71.932,34.2,5.6,-4,3,Fri,CHILE,CL,0.23231,4,NaN,NaN,0.0094,NaN,Regression::Youngs97_intraslab,0,0,436762,4506211,499143,255619,0,0,0,0,0,101,268237,331531,170340,25619,0,0,0,0,6
197310071705,,1973,10,07,17,05,59,8.983,-61.105,42,4.9,-4,13,Sun,VENEZUELA,VE,0,4,NaN,NaN,0.0138,NaN,Regression::Youngs97_intraslab,0,32267,230373,183,0,0,0,0,0,0,0,10567,68400,10893,1827,19,0,0,0,0,5
197310181049,,1973,10,18,10,49,36,19.323,-105.050,24.2,6.8,-7,3,Thu,MEXICO,MX,0.052633,3,NaN,NaN,0.0116,1.0283,Regression::Youngs97_intraslab,0,0,1290057,4015539,554105,144022,6260,0,0,0,0,0,426990,637737,148593,38384,63277,7669,0,0,8
197310250641,,1973,10,25,06,41,07,13.884,120.188,20.3,5.6,8,14,Thu,PHILIPPINES,PH,0.050791,3,NaN,NaN,0.018,1.0254,Regression::BJF97,0,0,0,12661299,23988,0,0,0,0,0,0,0,10512,5344226,438299,5961,10191,0,0,0,7
197310290527,,1973,10,29,05,27,27,-2.939,139.341,40.7,5.7,9,14,Mon,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0018,Regression::Youngs97_intraslab,0,0,32687,1174,0,0,0,0,0,0,0,5588,370812,220814,60832,8413,1238,0,0,0,7
197311041552,"Ionian, Greece",1973,11,04,15,52,15,38.844,20.611,22.5,5.4,1,16,Sun,GREECE,GR,0.039481,3,0,NaN,0.0018,0.96495,Regression::Youngs97_intraslab,0,100320,518594,738881,58548,7943,244,3799,0,0,0,39624,461006,225879,100525,48495,30288,4025,0,0,8
197311092241,,1973,11,09,22,41,29,-4.013,-80.958,39.9,5.6,-5,17,Fri,PERU,PE,0,4,NaN,NaN,0.0132,1.0015,Regression::Youngs97_intraslab,0,225749,1750209,313544,0,0,0,0,0,0,0,164702,779522,849065,208358,38466,91,0,0,0,6
197311110714,,1973,11,11,07,14,51,30.535,52.951,2,5.5,3.5,10.5,Sun,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,1,NaN,0.011,1.0198,Regression::BJF97,0,0,0,2031178,229691,0,0,0,0,0,0,0,1620,813192,134033,5662,1675,0,0,0,7
197311191119,,1973,11,19,11,19,36,-24.563,-64.573,36.1,5.9,-3,8,Mon,ARGENTINA,AR,0,4,NaN,NaN,0.0096,1.0029,Regression::Youngs97_intraslab,0,0,9093,119140,650855,88005,0,0,0,0,0,0,98389,182415,88446,40189,9013,0,0,0,7
197311191301,,1973,11,19,13,01,57,38.954,141.942,55.3,6.5,9,22,Mon,JAPAN,JP,0.11553,2,NaN,NaN,0.0002,1.0073,Regression::Youngs97_intraslab,0,0,957736,5023605,2428693,698661,164706,0,0,0,0,0,306491,910393,354216,375278,38666,0,0,0,7
197311231336,"Azores, Portugal",1973,11,23,13,36,23,38.486,-28.329,18.5,5.2,-1,12,Fri,PORTUGAL,PT,0,3,1,NaN,0.0036,0.95454,Regression::BJF97,0,0,0,35248,11194,0,0,0,0,0,0,0,0,12712,30004,8556,1877,0,0,0,7
197311241405,,1973,11,24,14,05,50,36.201,4.473,33.1,5.1,1,15,Sat,ALGERIA,DZ,0,4,4,NaN,0.0122,1.0007,Regression::Youngs97_intraslab,0,288566,4492223,1117827,261378,217,0,0,0,0,0,180005,1535961,1646462,693049,99452,0,0,0,0,6
197311270047,,1973,11,27,00,47,34,31.709,71.971,26,4.6,5,5,Tue,PAKISTAN,PK,0,5,NaN,NaN,0.0209,NaN,Regression::AB06_ENA_BC_nosite,0,4169039,40503,0,0,0,0,0,0,0,0,7234869,641802,33085,0,0,0,0,0,0,4
197311281949,,1973,11,28,19,49,01,-3.043,122.582,33,5.7,8,3,Thu,INDONESIA,ID,0.07164,4,NaN,NaN,0.0141,1.0019,Regression::Youngs97_intraslab,0,0,0,91321,0,0,0,0,0,0,0,26157,974789,605296,52129,2849,1908,0,0,0,7
197311291057,,1973,11,29,10,57,45,35.174,23.841,29.9,5.7,2,12,Thu,GREECE,GR,0.069268,3,NaN,NaN,0.0018,1.0023,Regression::Youngs97_intraslab,0,0,45825,195066,50428,101336,0,0,0,0,0,0,39915,87536,24890,24515,5316,0,0,0,7
197311300748,,1973,11,30,07,48,41,35.799,-83.962,3,4.6,-5,2,Fri,UNITED STATES,US,0,2,NaN,NaN,0.0091,NaN,Regression::AB06_ENA_BC_nosite,0,788516,152522,202387,176175,0,0,0,0,0,0,605387,81039,18810,13497,0,0,0,0,0,5
197312012316,,1973,12,01,23,18,06,43.302,146.751,43.2,5.9,10,9,Sun,[no sovereignty shown; use disclaimer],XX,0.41275,3,NaN,NaN,0,NaN,Regression::Youngs97_intraslab,0,0,0,23385,28393,0,0,0,0,0,0,0,0,55684,5246,608,0,0,0,0,6
197312012318,,1973,12,01,23,18,06,43.302,146.751,43.2,5.9,10,9,Sun,[no sovereignty shown; use disclaimer],XX,0.41275,3,NaN,NaN,0,NaN,Regression::Youngs97_intraslab,0,0,0,23385,28393,0,0,0,0,0,0,0,0,55684,5246,608,0,0,0,0,6
197312031922,,1973,12,03,19,22,26,-25.934,27.994,33,4.5,2,21,Mon,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,12534,3940362,5085198,0,0,0,0,0,0,0,43981,1527561,66616,0,0,0,0,0,0,0,3
197312080610,,1973,12,08,06,10,03,-0.307,98.192,25.1,5.7,7,13,Sat,INDONESIA,ID,0.15891,4,NaN,NaN,0.0141,1.0021,Regression::Youngs97_intraslab,0,0,234804,0,0,0,0,0,0,0,0,204100,1215463,332712,5450,4789,7743,0,0,0,7
197312081309,,1973,12,08,13,09,24,-11.073,165.532,34.7,5.5,11,0,Sun,SOLOMON ISLANDS,SB,0.29258,4,NaN,NaN,0.0042,NaN,Regression::Youngs97_intraslab,0,0,0,0,0,0,0,0,0,0,0,0,4029,3824,9333,5095,0,0,0,0,6
197312091955,,1973,12,09,19,55,47,-19.926,169.821,40.5,6.9,11,6,Mon,VANUATU,VU,0.20716,4,NaN,NaN,0.0149,1.0272,Regression::Youngs97_intraslab,0,0,0,3842,0,0,0,0,0,0,0,0,2700,38183,4326,5427,9977,344,0,0,8
197312152257,,1973,12,15,22,57,04,-16.830,168.341,7.5,5.6,11,9,Sun,VANUATU,VU,0.040512,4,NaN,NaN,0.0149,1.0262,Regression::BJF97,0,0,0,8263,0,0,0,0,0,0,0,0,44,74469,15264,2091,332,8,0,0,7
197312190306,,1973,12,19,03,06,58,-27.053,26.772,33,5.2,2,5,Wed,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,3251483,5704299,270706,0,0,0,0,0,0,0,654663,1009382,52536,0,0,0,0,0,0,4
197312190443,,1973,12,19,04,42,59,-9.454,119.297,28.4,6.0,8,12,Wed,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0052,Regression::Youngs97_intraslab,0,0,0,61364,0,0,0,0,0,0,0,0,15024,709332,128218,60353,198542,1491,0,0,8
197312281341,,1973,12,28,13,41,47,-14.509,166.776,23.5,7.8,11,0,Sat,VANUATU,VU,0.20421,4,NaN,NaN,0.0149,1.2557,Regression::Youngs97_interface,0,0,0,0,0,4422,0,0,0,0,0,0,0,9377,31602,17059,15458,1071,0,0,8
197312281446,,1973,12,28,14,46,33,-14.662,166.870,33,5.6,11,1,Sat,VANUATU,VU,0.19891,4,NaN,NaN,0.0149,1.0016,Regression::Youngs97_intraslab,0,0,0,4422,0,0,0,0,0,0,0,757,28410,23661,7818,2173,8,0,0,0,6
197312281819,,1973,12,28,18,19,31,-14.891,166.426,20.8,5.5,11,5,Sat,VANUATU,VU,0.11144,4,NaN,NaN,0.0149,NaN,Regression::BJF97,0,0,0,4422,0,0,0,0,0,0,0,0,857,61789,5401,720,1,0,0,0,6
197312290019,,1973,12,29,00,19,33,-15.155,167.002,51.5,7.2,11,11,Sat,VANUATU,VU,0,4,NaN,NaN,0.0149,1.0728,Regression::Youngs97_intraslab,0,0,0,3845,0,0,3277,1145,0,0,0,0,0,31107,26174,19898,12152,11424,0,0,8
197312301621,,1973,12,30,16,21,26,-15.348,-172.950,6,6.2,13,5,Mon,TONGA,TO,0.90831,4,NaN,NaN,0.0201,NaN,Regression::BJF97,0,0,0,53930,0,0,0,0,0,0,0,0,0,68387,1138,0,0,0,0,0,5
197312301639,,1973,12,30,16,39,32,-15.388,166.606,9.5,6.6,11,3,Mon,VANUATU,VU,0.013751,4,NaN,NaN,0.0149,1.0991,Regression::BJF97,0,0,0,3845,4423,0,0,0,0,0,0,0,0,64419,25480,8592,1557,161,549,4,9
197401031115,,1974,01,03,11,15,26,-14.562,166.485,10.1,5.5,11,22,Thu,VANUATU,VU,0.11816,4,NaN,NaN,0.0149,NaN,Regression::BJF97,0,0,0,4423,0,0,0,0,0,0,0,0,1150,55121,1878,653,0,0,0,0,6
197401040927,,1974,01,04,09,27,57,40.752,77.590,20.1,5.5,8,17,Fri,CHINA,CN,0,5,NaN,NaN,0.0059,1.0218,Regression::BJF97,0,0,0,28882,0,0,0,0,0,0,0,0,0,1555840,28653,1691,876,0,0,0,7
197401050833,"Peru",1974,01,05,08,33,51,-12.350,-76.306,91.7,6.6,-5,3,Sat,PERU,PE,0,4,10,NaN,0.0132,1.001,Regression::Youngs97_intraslab,0,0,42927,734453,2509989,3662235,26740,0,0,0,0,0,499866,933314,471865,115550,0,0,0,0,7
197401071635,,1974,01,07,16,35,54,-26.888,-65.634,2.1,5.8,-3,13,Mon,ARGENTINA,AR,0,4,NaN,NaN,0.0096,1.0326,Regression::BJF97,0,0,0,463828,820396,38850,0,0,0,0,0,0,0,315604,200074,17085,3634,77,0,0,7
197401100851,,1974,01,10,08,51,17,-14.526,166.959,53.6,7.2,11,19,Thu,VANUATU,VU,0.35524,4,NaN,NaN,0.0149,1.0435,Regression::Youngs97_intraslab,0,0,0,0,0,4424,0,0,0,0,0,0,0,12875,28384,21196,11218,596,0,0,8
197401152250,,1974,01,15,22,50,29,32.931,104.088,15,5.7,8,6,Wed,CHINA,CN,0,5,NaN,NaN,0.0059,1.0289,Regression::BJF97,0,0,0,460922,8040,0,0,0,0,0,0,0,0,8503374,293156,8088,2804,127,0,0,8
197401211515,,1974,01,21,15,15,54,-26.091,28.136,25,5.0,2,17,Mon,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,25232,3866877,4995676,0,0,0,0,0,0,0,24276,1192781,23896,0,0,0,0,0,0,4
197401241912,,1974,01,24,19,12,52,42.064,143.863,41.6,6.1,10,5,Fri,JAPAN,JP,0.53517,2,NaN,NaN,0.0002,1.0026,Regression::Youngs97_intraslab,0,7079,3815661,603501,432608,0,0,0,0,0,0,11955,445518,199860,71893,18854,0,0,0,0,6
197401260535,,1974,01,26,05,35,37,18.588,-103.326,18.3,6.1,-6,23,Fri,MEXICO,MX,0,3,NaN,NaN,0.0116,1.0489,Regression::BJF97,0,0,72286,9240193,389304,7041,0,0,0,0,0,0,43977,2436653,116364,21843,3226,674,0,0,8
197401300953,,1974,01,30,09,53,14,-5.148,134.113,38,6.3,9,18,Wed,INDONESIA,ID,0.35821,4,NaN,NaN,0.0141,1.0044,Regression::Youngs97_intraslab,0,0,0,12311,0,0,0,0,0,0,0,35569,186347,114974,23205,10174,99,0,0,0,6
197401310703,,1974,01,31,07,04,00,31.848,131.672,37.5,5.6,9,16,Thu,JAPAN,JP,0.19631,2,NaN,NaN,0.0002,1.0014,Regression::Youngs97_intraslab,0,25190,4047390,2567969,563012,487140,0,0,0,0,0,28105,811785,706062,117407,5435,0,0,0,0,6
197401312330,,1974,01,31,23,30,07,-7.404,155.946,35.8,7.0,11,10,Fri,SOLOMON ISLANDS,SB,0.28887,4,NaN,NaN,0.0042,1.028,Regression::Youngs97_intraslab,0,0,0,0,1217,0,0,0,0,0,0,0,3913,106740,91964,28364,9298,29,0,0,7
197402010001,,1974,02,01,00,01,01,38.540,27.263,11.9,5.4,2,2,Fri,TURKEY,TR,0,3,2,NaN,0.0106,1.0184,Regression::BJF97,0,0,0,1727792,950389,1412730,1290,0,0,0,0,0,731,1493771,332301,15681,602,0,0,0,7
197402010312,,1974,02,01,03,12,35,-7.212,155.735,34.6,7.1,11,14,Fri,SOLOMON ISLANDS,SB,0.10041,4,NaN,NaN,0.0042,1.046,Regression::Youngs97_intraslab,0,0,0,0,0,1217,0,0,0,0,0,0,5033,101295,55007,58638,18073,3926,0,0,8
197402011549,,1974,02,01,15,49,29,-17.882,26.050,33,4.6,2,17,Fri,ZAMBIA,ZM,0,4,NaN,NaN,0.0211,NaN,Regression::AB06_ENA_BC_nosite,0,43150,86564,0,0,0,0,0,0,0,9710,278184,18424,0,0,0,0,0,0,0,3
197402031008,,1974,02,03,10,08,50,18.934,120.135,33.2,5.9,8,18,Sun,PHILIPPINES,PH,0.61173,3,NaN,NaN,0.018,NaN,Regression::Youngs97_intraslab,0,0,92740,24619,71865,0,0,0,0,0,0,137,1131507,664578,50875,0,0,0,0,0,5
197402070941,,1974,02,07,09,41,49,-3.734,134.043,8.1,5.8,9,18,Thu,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0318,Regression::BJF97,0,0,0,12314,0,0,0,0,0,0,0,0,0,154576,8660,70,13,3,0,0,7
197402101629,,1974,02,10,16,29,26,-2.851,23.339,33,4.7,2,18,Sun,CONGO; THE DEMOCRATIC REPUBLIC OF THE,CD,0,4,NaN,NaN,0.0307,NaN,Regression::AB06_ENA_BC_nosite,0,721,0,0,0,0,0,0,0,0,2144,468120,28157,791,0,0,0,0,0,0,4
197402120833,,1974,02,12,08,33,15,-5.785,-74.492,22,4.6,-5,3,Tue,PERU,PE,0,4,NaN,NaN,0.0132,NaN,Regression::AB06_ENA_BC_nosite,0,7330,0,0,0,0,0,0,0,0,49,71004,8581,4981,0,0,0,0,0,0,4
197402151333,,1974,02,15,13,33,49,36.500,-100.693,24,4.6,-6,7,Fri,UNITED STATES,US,0,2,NaN,NaN,0.0091,NaN,Regression::AB06_ENA_BC_nosite,0,79757,189,6457,0,0,0,0,0,0,0,57419,4711,1609,0,0,0,0,0,0,4
197402160151,,1974,02,16,01,51,11,11.491,92.332,19.8,6.0,5.5,6.5,Sat,INDIA,IN,0.054396,5,NaN,NaN,0.0138,1.0541,Regression::BJF97,0,0,0,0,84489,0,0,0,0,0,0,0,0,25224,65815,2391,421,129,0,0,8
197402160153,,1974,02,16,01,53,46,11.512,92.366,20.9,6.1,5.5,6.5,Sat,INDIA,IN,0.078675,5,NaN,NaN,0.0138,1.0519,Regression::BJF97,0,0,0,0,83911,577,0,0,0,0,0,0,0,69256,65494,7811,582,0,0,0,7
197402190330,,1974,02,19,03,30,23,14.024,122.129,18.7,6.1,8,11,Tue,PHILIPPINES,PH,0,3,NaN,NaN,0.018,1.0446,Regression::BJF97,0,0,144413,12620557,1269219,0,0,0,0,0,0,0,144761,10927729,1861715,186523,61254,14360,3494,0,9
197402271801,,1974,02,27,18,01,50,1.230,97.556,39.7,5.9,7,1,Thu,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0029,Regression::Youngs97_intraslab,0,0,450268,53379,0,0,228,0,0,0,0,421,1297893,569325,141939,261515,74138,0,0,0,7
197403031422,,1974,03,03,14,22,40,-20.076,169.815,28.9,6.2,11,1,Mon,VANUATU,VU,0.05728,4,NaN,NaN,0.0149,1.0117,Regression::Youngs97_intraslab,0,0,3855,0,0,0,0,0,0,0,0,2747,38206,4355,12383,2995,315,95,0,0,7
197403061929,,1974,03,06,19,29,07,-6.394,129.027,1.6,6.3,9,4,Thu,INDONESIA,ID,0.56585,4,NaN,NaN,0.0141,NaN,Regression::BJF97,0,0,0,72685,0,0,0,0,0,0,0,0,890,447937,680,0,0,0,0,0,5
197403092014,,1974,03,09,20,14,30,-7.474,156.204,50.8,6.5,11,7,Sun,SOLOMON ISLANDS,SB,0.33302,4,NaN,NaN,0.0042,1.0067,Regression::Youngs97_intraslab,0,0,0,1217,0,0,0,0,0,0,0,0,58587,121658,52812,7784,227,0,0,0,7
197403092018,,1974,03,09,20,18,10,-7.416,156.082,56.2,6.6,11,7,Sun,SOLOMON ISLANDS,SB,0.35674,4,NaN,NaN,0.0042,1.0078,Regression::Youngs97_intraslab,0,0,0,0,1217,0,0,0,0,0,0,0,37024,98799,90241,14738,403,0,0,0,7
197403241416,,1974,03,24,14,16,02,27.709,86.064,15.7,5.7,5.75,19.75,Sun,NEPAL,NP,0,5,NaN,NaN,0.0217,1.0285,Regression::BJF97,0,0,0,2542960,962971,0,0,0,0,0,0,0,0,20653029,1035725,84667,36170,1049,0,0,8
197403310647,,1974,03,31,06,47,45,-2.130,139.106,19.5,5.6,9,15,Sun,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0228,Regression::BJF97,0,0,0,34060,0,0,0,0,0,0,0,0,18741,382325,58278,6721,2604,369,0,0,8
